,Data,Intervalo,Vazao
104, 15-1-2023,00:00:00 a 06:00:00,703273453.0
105, 15-1-2023,06:00:00 a 12:00:00,732952246.5
106, 15-1-2023,12:00:00 a 18:00:00,748762379.5
107, 15-1-2023,18:00:00 a 23:59:59,772355906.0
108, 16-1-2023,00:00:00 a 06:00:00,726017916.25
109, 16-1-2023,06:00:00 a 12:00:00,748762379.5
110, 16-1-2023,12:00:00 a 18:00:00,760559142.75
111, 16-1-2023,18:00:00 a 23:59:59,755133403.0
112, 17-1-2023,00:00:00 a 06:00:00,768973478.0
113, 17-1-2023,06:00:00 a 12:00:00,762053440.5
114, 17-1-2023,12:00:00 a 18:00:00,738723010.0
115, 17-1-2023,18:00:00 a 23:59:59,775946356.0
116, 18-1-2023,00:00:00 a 06:00:00,709204200.0
117, 18-1-2023,06:00:00 a 12:00:00,726872992.0
118, 18-1-2023,12:00:00 a 18:00:00,732798001.0
119, 18-1-2023,18:00:00 a 23:59:59,732798001.0
120, 19-1-2023,00:00:00 a 06:00:00,788478773.0
121, 19-1-2023,06:00:00 a 12:00:00,726872992.0
122, 19-1-2023,12:00:00 a 18:00:00,92799221.0
123, 19-1-2023,18:00:00 a 23:59:59,805780604.0
124, 20-1-2023,00:00:00 a 06:00:00,755290085.0
125, 20-1-2023,06:00:00 a 12:00:00,771884429.0
126, 20-1-2023,12:00:00 a 18:00:00,756809992.0
127, 20-1-2023,18:00:00 a 23:59:59,756050038.5
128, 21-1-2023,00:00:00 a 06:00:00,756809992.0
129, 21-1-2023,06:00:00 a 12:00:00,756050038.5
130, 21-1-2023,12:00:00 a 18:00:00,740084829.0
131, 21-1-2023,18:00:00 a 23:59:59,753144193.0
132, 22-1-2023,00:00:00 a 06:00:00,769970319.0
133, 22-1-2023,06:00:00 a 12:00:00,753144193.0
134, 22-1-2023,12:00:00 a 18:00:00,771752885.0
135, 22-1-2023,18:00:00 a 23:59:59,760899668.0
136, 23-1-2023,00:00:00 a 06:00:00,700711928.0
137, 23-1-2023,06:00:00 a 12:00:00,612053321.0
138, 23-1-2023,12:00:00 a 18:00:00,730805798.0
139, 23-1-2023,18:00:00 a 23:59:59,671724402.0
140, 24-1-2023,00:00:00 a 06:00:00,600204992.0
141, 24-1-2023,06:00:00 a 12:00:00,641888861.5
142, 24-1-2023,12:00:00 a 18:00:00,761005287.0
143, 24-1-2023,18:00:00 a 23:59:59,684275823.0
144, 25-1-2023,00:00:00 a 06:00:00,699609942.0
145, 25-1-2023,06:00:00 a 12:00:00,691942882.5
146, 25-1-2023,12:00:00 a 18:00:00,699609942.0
147, 25-1-2023,18:00:00 a 23:59:59,699609942.0
148, 26-1-2023,00:00:00 a 06:00:00,769529971.0
149, 26-1-2023,06:00:00 a 12:00:00,352742042.0
150, 26-1-2023,12:00:00 a 18:00:00,65011838.0
151, 26-1-2023,18:00:00 a 23:59:59,819775569.0
152, 27-1-2023,00:00:00 a 06:00:00,757337424.0
153, 27-1-2023,06:00:00 a 12:00:00,234907571.5
154, 27-1-2023,12:00:00 a 18:00:00,581545250.0
155, 27-1-2023,18:00:00 a 23:59:59,787380560.0
156, 28-1-2023,00:00:00 a 06:00:00,730072609.0
157, 28-1-2023,06:00:00 a 12:00:00,822714333.0
158, 28-1-2023,12:00:00 a 18:00:00,730072609.0
159, 28-1-2023,18:00:00 a 23:59:59,758726584.5
160, 29-1-2023,00:00:00 a 06:00:00,757282202.5
161, 29-1-2023,06:00:00 a 12:00:00,757282202.5
162, 29-1-2023,12:00:00 a 18:00:00,781400007.0
163, 29-1-2023,18:00:00 a 23:59:59,775106759.0
164, 30-1-2023,00:00:00 a 06:00:00,651216171.0
165, 30-1-2023,06:00:00 a 12:00:00,766194480.75
166, 30-1-2023,12:00:00 a 18:00:00,780770022.5
167, 30-1-2023,18:00:00 a 23:59:59,709389105.0
168, 31-1-2023,00:00:00 a 06:00:00,780770509.0
169, 31-1-2023,06:00:00 a 12:00:00,223346911.0
170, 31-1-2023,12:00:00 a 18:00:00,468204392.5
171, 31-1-2023,18:00:00 a 23:59:59,708786790.0
172, 1-2-2023,00:00:00 a 06:00:00,539413783.5
173, 1-2-2023,06:00:00 a 12:00:00,742185172.0
174, 1-2-2023,12:00:00 a 18:00:00,516634066.0
175, 1-2-2023,18:00:00 a 23:59:59,777805506.5
176, 2-2-2023,00:00:00 a 06:00:00,713845332.5
177, 2-2-2023,06:00:00 a 12:00:00,666555751.0
178, 2-2-2023,12:00:00 a 18:00:00,663486795.0
179, 2-2-2023,18:00:00 a 23:59:59,678924659.5
180, 3-2-2023,00:00:00 a 06:00:00,727294003.0
181, 3-2-2023,06:00:00 a 12:00:00,535251447.0
182, 3-2-2023,12:00:00 a 18:00:00,691902942.0
183, 3-2-2023,18:00:00 a 23:59:59,678924659.5
184, 4-2-2023,00:00:00 a 06:00:00,751729922.0
185, 4-2-2023,06:00:00 a 12:00:00,761738873.0
186, 4-2-2023,12:00:00 a 18:00:00,755017258.0
187, 4-2-2023,18:00:00 a 23:59:59,745331845.0
188, 5-2-2023,00:00:00 a 06:00:00,753373590.0
189, 5-2-2023,06:00:00 a 12:00:00,753373590.0
190, 5-2-2023,12:00:00 a 18:00:00,740033215.0
191, 5-2-2023,18:00:00 a 23:59:59,745331845.0
192, 6-2-2023,00:00:00 a 06:00:00,742682530.0
193, 6-2-2023,06:00:00 a 12:00:00,541223287.0
194, 6-2-2023,12:00:00 a 18:00:00,640628251.0
195, 6-2-2023,18:00:00 a 23:59:59,703753928.0
196, 8-2-2023,00:00:00 a 06:00:00,622488607.5
197, 8-2-2023,06:00:00 a 12:00:00,622488607.5
198, 8-2-2023,12:00:00 a 18:00:00,724565834.0
199, 8-2-2023,18:00:00 a 23:59:59,684721067.0
200, 9-2-2023,00:00:00 a 06:00:00,703753928.0
201, 9-2-2023,06:00:00 a 12:00:00,627311726.0
202, 9-2-2023,12:00:00 a 18:00:00,711249598.0
203, 9-2-2023,18:00:00 a 23:59:59,114033124.0
204, 10-2-2023,00:00:00 a 06:00:00,766405233.0
205, 10-2-2023,06:00:00 a 12:00:00,747216303.0
206, 10-2-2023,12:00:00 a 18:00:00,436365986.5
207, 10-2-2023,18:00:00 a 23:59:59,412771901.0
208, 11-2-2023,00:00:00 a 06:00:00,718695823.0
209, 11-2-2023,06:00:00 a 12:00:00,718695823.0
210, 11-2-2023,12:00:00 a 18:00:00,577530904.75
211, 11-2-2023,18:00:00 a 23:59:59,726295766.0
212, 12-2-2023,00:00:00 a 06:00:00,649490507.0
213, 12-2-2023,06:00:00 a 12:00:00,718695823.0
214, 12-2-2023,12:00:00 a 18:00:00,687893136.5
215, 12-2-2023,18:00:00 a 23:59:59,728239090.0
216, 13-2-2023,00:00:00 a 06:00:00,726295766.0
217, 13-2-2023,06:00:00 a 12:00:00,775737959.0
218, 13-2-2023,12:00:00 a 18:00:00,72360991.0
219, 13-2-2023,18:00:00 a 23:59:59,728239090.0
220, 14-2-2023,00:00:00 a 06:00:00,627730932.0
221, 14-2-2023,06:00:00 a 12:00:00,627730932.0
222, 14-2-2023,12:00:00 a 18:00:00,627730932.0
223, 14-2-2023,18:00:00 a 23:59:59,350045961.5
224, 15-2-2023,00:00:00 a 06:00:00,627730932.0
225, 15-2-2023,06:00:00 a 12:00:00,742759663.0
226, 15-2-2023,12:00:00 a 18:00:00,635386565.0
227, 15-2-2023,18:00:00 a 23:59:59,836136969.0
228, 16-2-2023,00:00:00 a 06:00:00,792830969.0
229, 16-2-2023,06:00:00 a 12:00:00,712771674.0
230, 16-2-2023,12:00:00 a 18:00:00,725064275.0
231, 16-2-2023,18:00:00 a 23:59:59,684855985.0
232, 17-2-2023,00:00:00 a 06:00:00,725064275.0
233, 17-2-2023,06:00:00 a 12:00:00,718917974.5
234, 17-2-2023,12:00:00 a 18:00:00,387763792.0
235, 17-2-2023,18:00:00 a 23:59:59,684855985.0
236, 18-2-2023,00:00:00 a 06:00:00,536309888.5
237, 18-2-2023,06:00:00 a 12:00:00,387763792.0
238, 18-2-2023,12:00:00 a 18:00:00,784178000.0
239, 18-2-2023,18:00:00 a 23:59:59,770022979.0
240, 19-2-2023,00:00:00 a 06:00:00,756494776.0
241, 19-2-2023,06:00:00 a 12:00:00,712878599.0
242, 19-2-2023,12:00:00 a 18:00:00,713928216.0
243, 19-2-2023,18:00:00 a 23:59:59,779566055.0
244, 20-2-2023,00:00:00 a 06:00:00,756494776.0
245, 20-2-2023,06:00:00 a 12:00:00,790264043.0
246, 20-2-2023,12:00:00 a 18:00:00,739010136.0
247, 20-2-2023,18:00:00 a 23:59:59,794877249.0
248, 21-2-2023,00:00:00 a 06:00:00,684355966.0
249, 21-2-2023,06:00:00 a 12:00:00,725406545.0
250, 21-2-2023,12:00:00 a 18:00:00,739010136.0
251, 21-2-2023,18:00:00 a 23:59:59,732208340.5
252, 22-2-2023,00:00:00 a 06:00:00,770128684.0
253, 22-2-2023,06:00:00 a 12:00:00,725406545.0
254, 22-2-2023,12:00:00 a 18:00:00,774426075.0
255, 22-2-2023,18:00:00 a 23:59:59,751987067.0
256, 23-2-2023,00:00:00 a 06:00:00,762894291.0
257, 23-2-2023,06:00:00 a 12:00:00,766511487.5
258, 23-2-2023,12:00:00 a 18:00:00,722679265.0
259, 23-2-2023,18:00:00 a 23:59:59,757440679.0
260, 24-2-2023,00:00:00 a 06:00:00,751987067.0
261, 24-2-2023,06:00:00 a 12:00:00,793143441.0
262, 24-2-2023,12:00:00 a 18:00:00,123574805.0
263, 24-2-2023,18:00:00 a 23:59:59,722679265.0
264, 25-2-2023,00:00:00 a 06:00:00,458359123.0
265, 25-2-2023,06:00:00 a 12:00:00,739820466.0
266, 25-2-2023,12:00:00 a 18:00:00,762840031.0
267, 25-2-2023,18:00:00 a 23:59:59,391615678.0
268, 26-2-2023,00:00:00 a 06:00:00,715182154.0
269, 26-2-2023,06:00:00 a 12:00:00,523293448.0
270, 26-2-2023,12:00:00 a 18:00:00,766771775.0
271, 26-2-2023,18:00:00 a 23:59:59,757667765.0
272, 27-2-2023,00:00:00 a 06:00:00,754712123.0
273, 27-2-2023,06:00:00 a 12:00:00,754712123.0
274, 27-2-2023,12:00:00 a 18:00:00,640942496.0
275, 27-2-2023,18:00:00 a 23:59:59,218313970.0
276, 28-2-2023,00:00:00 a 06:00:00,722576864.0
277, 28-2-2023,06:00:00 a 12:00:00,681759680.0
278, 28-2-2023,12:00:00 a 18:00:00,734161918.0
279, 28-2-2023,18:00:00 a 23:59:59,681759680.0
280, 1-3-2023,00:00:00 a 06:00:00,527592043.0
281, 1-3-2023,06:00:00 a 12:00:00,712035853.0
282, 1-3-2023,12:00:00 a 18:00:00,707650795.0
283, 1-3-2023,18:00:00 a 23:59:59,760166159.0
284, 2-3-2023,00:00:00 a 06:00:00,626733624.0
285, 2-3-2023,06:00:00 a 12:00:00,707650795.0
286, 2-3-2023,12:00:00 a 18:00:00,600587579.0
287, 2-3-2023,18:00:00 a 23:59:59,667192209.5
288, 3-3-2023,00:00:00 a 06:00:00,747688163.0
289, 3-3-2023,06:00:00 a 12:00:00,779987781.0
290, 3-3-2023,12:00:00 a 18:00:00,697304336.5
291, 3-3-2023,18:00:00 a 23:59:59,634029815.0
292, 4-3-2023,00:00:00 a 06:00:00,756077085.0
293, 4-3-2023,06:00:00 a 12:00:00,728551479.0
294, 4-3-2023,12:00:00 a 18:00:00,759035291.5
295, 4-3-2023,18:00:00 a 23:59:59,729228350.0
296, 5-3-2023,00:00:00 a 06:00:00,742592497.0
297, 5-3-2023,06:00:00 a 12:00:00,761529005.0
298, 5-3-2023,12:00:00 a 18:00:00,711434455.0
299, 5-3-2023,18:00:00 a 23:59:59,737412141.0
300, 6-3-2023,00:00:00 a 06:00:00,737412141.0
301, 6-3-2023,06:00:00 a 12:00:00,35599235.0
302, 6-3-2023,12:00:00 a 18:00:00,768266774.0
303, 6-3-2023,18:00:00 a 23:59:59,769237007.0
304, 7-3-2023,00:00:00 a 06:00:00,564572207.6666666
305, 7-3-2023,06:00:00 a 12:00:00,495086173.0
306, 7-3-2023,12:00:00 a 18:00:00,715754685.0
307, 7-3-2023,18:00:00 a 23:59:59,715754685.0
308, 8-3-2023,00:00:00 a 06:00:00,640163446.3333333
309, 8-3-2023,06:00:00 a 12:00:00,564572207.6666666
310, 8-3-2023,12:00:00 a 18:00:00,753981651.3333334
311, 8-3-2023,18:00:00 a 23:59:59,581069613.5
312, 9-3-2023,00:00:00 a 06:00:00,667525632.4166667
313, 9-3-2023,06:00:00 a 12:00:00,690331769.0
314, 9-3-2023,12:00:00 a 18:00:00,690331769.0
315, 9-3-2023,18:00:00 a 23:59:59,749522949.0
316, 11-3-2023,00:00:00 a 06:00:00,690331769.0
317, 11-3-2023,06:00:00 a 12:00:00,719927359.0
318, 11-3-2023,12:00:00 a 18:00:00,769867886.0
319, 11-3-2023,18:00:00 a 23:59:59,567620956.0
320, 12-3-2023,00:00:00 a 06:00:00,723834871.0
321, 12-3-2023,06:00:00 a 12:00:00,723834871.0
322, 12-3-2023,12:00:00 a 18:00:00,741449018.5
323, 12-3-2023,18:00:00 a 23:59:59,647075343.0
324, 13-3-2023,00:00:00 a 06:00:00,817838650.0
325, 13-3-2023,06:00:00 a 12:00:00,732641944.75
326, 13-3-2023,12:00:00 a 18:00:00,741449018.5
327, 13-3-2023,18:00:00 a 23:59:59,458123289.0
328, 14-3-2023,00:00:00 a 06:00:00,800065048.0
329, 14-3-2023,06:00:00 a 12:00:00,414712492.0
330, 14-3-2023,12:00:00 a 18:00:00,458123289.0
331, 14-3-2023,18:00:00 a 23:59:59,458123289.0
332, 15-3-2023,00:00:00 a 06:00:00,721734066.0
333, 15-3-2023,06:00:00 a 12:00:00,589221516.0
334, 15-3-2023,12:00:00 a 18:00:00,589221516.0
335, 15-3-2023,18:00:00 a 23:59:59,258930970.0
336, 16-3-2023,00:00:00 a 06:00:00,589221516.0
337, 16-3-2023,06:00:00 a 12:00:00,589221516.0
338, 16-3-2023,12:00:00 a 18:00:00,798199320.5
339, 16-3-2023,18:00:00 a 23:59:59,787690332.5
340, 17-3-2023,00:00:00 a 06:00:00,768962636.0
341, 17-3-2023,06:00:00 a 12:00:00,787690332.5
342, 17-3-2023,12:00:00 a 18:00:00,787690332.5
343, 17-3-2023,18:00:00 a 23:59:59,787690332.5
344, 18-3-2023,00:00:00 a 06:00:00,778326484.25
345, 18-3-2023,06:00:00 a 12:00:00,768962636.0
346, 18-3-2023,12:00:00 a 18:00:00,754870126.0
347, 18-3-2023,18:00:00 a 23:59:59,133274236.0
348, 19-3-2023,00:00:00 a 06:00:00,734006319.0
349, 19-3-2023,06:00:00 a 12:00:00,734006319.0
350, 19-3-2023,12:00:00 a 18:00:00,697301680.0
351, 19-3-2023,18:00:00 a 23:59:59,715653999.5
352, 21-3-2023,00:00:00 a 06:00:00,697301680.0
353, 21-3-2023,06:00:00 a 12:00:00,697304364.0
354, 21-3-2023,12:00:00 a 18:00:00,697303022.0
355, 21-3-2023,18:00:00 a 23:59:59,762206769.0
356, 22-3-2023,00:00:00 a 06:00:00,729755566.5
357, 22-3-2023,06:00:00 a 12:00:00,729755566.5
358, 22-3-2023,12:00:00 a 18:00:00,527589800.0
359, 22-3-2023,18:00:00 a 23:59:59,781558974.0
360, 23-3-2023,00:00:00 a 06:00:00,707635016.0
361, 23-3-2023,06:00:00 a 12:00:00,707635016.0
362, 23-3-2023,12:00:00 a 18:00:00,467351000.0
363, 23-3-2023,18:00:00 a 23:59:59,801012292.0
364, 25-3-2023,00:00:00 a 06:00:00,698353152.0
365, 25-3-2023,06:00:00 a 12:00:00,702994084.0
366, 25-3-2023,12:00:00 a 18:00:00,765985112.5
367, 25-3-2023,18:00:00 a 23:59:59,732313829.0
368, 26-3-2023,00:00:00 a 06:00:00,735839348.0
369, 26-3-2023,06:00:00 a 12:00:00,734076588.5
370, 26-3-2023,12:00:00 a 18:00:00,31771890.0
371, 26-3-2023,18:00:00 a 23:59:59,715392084.0
372, 27-3-2023,00:00:00 a 06:00:00,602722720.0
373, 27-3-2023,06:00:00 a 12:00:00,659057402.0
374, 27-3-2023,12:00:00 a 18:00:00,736783226.5
375, 27-3-2023,18:00:00 a 23:59:59,744594562.0
376, 28-3-2023,00:00:00 a 06:00:00,566809145.0
377, 28-3-2023,06:00:00 a 12:00:00,803946997.0
378, 28-3-2023,12:00:00 a 18:00:00,687291441.0
379, 28-3-2023,18:00:00 a 23:59:59,695313109.0
380, 29-3-2023,00:00:00 a 06:00:00,711408201.0
381, 29-3-2023,06:00:00 a 12:00:00,695313109.0
382, 29-3-2023,12:00:00 a 18:00:00,704067904.0
383, 29-3-2023,18:00:00 a 23:59:59,699690506.5
384, 30-3-2023,00:00:00 a 06:00:00,704067904.0
385, 30-3-2023,06:00:00 a 12:00:00,707738052.5
386, 30-3-2023,12:00:00 a 18:00:00,704067904.0
387, 30-3-2023,18:00:00 a 23:59:59,40688931.0
388, 31-3-2023,00:00:00 a 06:00:00,40688931.0
389, 31-3-2023,06:00:00 a 12:00:00,40688931.0
390, 31-3-2023,12:00:00 a 18:00:00,40688931.0
391, 31-3-2023,18:00:00 a 23:59:59,746594004.0
392, 1-4-2023,00:00:00 a 06:00:00,393641467.5
393, 1-4-2023,06:00:00 a 12:00:00,755971547.0
394, 1-4-2023,12:00:00 a 18:00:00,733166135.0
395, 1-4-2023,18:00:00 a 23:59:59,747491484.0
396, 2-4-2023,00:00:00 a 06:00:00,752040361.0
397, 2-4-2023,06:00:00 a 12:00:00,749765922.5
398, 2-4-2023,12:00:00 a 18:00:00,749765922.5
399, 2-4-2023,18:00:00 a 23:59:59,747491484.0
400, 3-4-2023,00:00:00 a 06:00:00,749765922.5
401, 3-4-2023,06:00:00 a 12:00:00,752040361.0
402, 3-4-2023,12:00:00 a 18:00:00,730438698.0
403, 3-4-2023,18:00:00 a 23:59:59,702468395.0
404, 4-4-2023,00:00:00 a 06:00:00,740088530.0
405, 4-4-2023,06:00:00 a 12:00:00,730438698.0
406, 4-4-2023,12:00:00 a 18:00:00,730438698.0
407, 4-4-2023,18:00:00 a 23:59:59,730438698.0
408, 5-4-2023,00:00:00 a 06:00:00,721278462.5
409, 5-4-2023,06:00:00 a 12:00:00,740088530.0
410, 5-4-2023,12:00:00 a 18:00:00,762315514.0
411, 5-4-2023,18:00:00 a 23:59:59,639580146.0
412, 6-4-2023,00:00:00 a 06:00:00,700947830.0
413, 6-4-2023,06:00:00 a 12:00:00,700947830.0
414, 6-4-2023,12:00:00 a 18:00:00,745613684.3333334
415, 6-4-2023,18:00:00 a 23:59:59,709466131.0
416, 7-4-2023,00:00:00 a 06:00:00,709466131.0
417, 7-4-2023,06:00:00 a 12:00:00,727539907.6666667
418, 7-4-2023,12:00:00 a 18:00:00,773590077.0
419, 7-4-2023,18:00:00 a 23:59:59,809659132.0
420, 8-4-2023,00:00:00 a 06:00:00,670304319.0
421, 8-4-2023,06:00:00 a 12:00:00,628937016.0
422, 8-4-2023,12:00:00 a 18:00:00,736311723.0
423, 8-4-2023,18:00:00 a 23:59:59,764674354.5
424, 9-4-2023,00:00:00 a 06:00:00,840120351.0
425, 9-4-2023,06:00:00 a 12:00:00,736311723.0
426, 9-4-2023,12:00:00 a 18:00:00,779566002.0
427, 9-4-2023,18:00:00 a 23:59:59,730639975.0
428, 10-4-2023,00:00:00 a 06:00:00,787535839.0
429, 10-4-2023,06:00:00 a 12:00:00,783550920.5
430, 10-4-2023,12:00:00 a 18:00:00,1205868.0
431, 10-4-2023,18:00:00 a 23:59:59,707842786.0
432, 11-4-2023,00:00:00 a 06:00:00,719241380.5
433, 11-4-2023,06:00:00 a 12:00:00,707842786.0
434, 11-4-2023,12:00:00 a 18:00:00,729705704.0
435, 11-4-2023,18:00:00 a 23:59:59,741658694.0
436, 12-4-2023,00:00:00 a 06:00:00,729705704.0
437, 12-4-2023,06:00:00 a 12:00:00,735682199.0
438, 12-4-2023,12:00:00 a 18:00:00,346792753.0
439, 12-4-2023,18:00:00 a 23:59:59,672169211.0
440, 13-4-2023,00:00:00 a 06:00:00,672169211.0
441, 13-4-2023,06:00:00 a 12:00:00,509480982.0
442, 13-4-2023,12:00:00 a 18:00:00,670721571.0
443, 13-4-2023,18:00:00 a 23:59:59,751725900.0
444, 14-4-2023,00:00:00 a 06:00:00,672169211.0
445, 14-4-2023,06:00:00 a 12:00:00,711223735.5
446, 14-4-2023,12:00:00 a 18:00:00,711223735.5
447, 14-4-2023,18:00:00 a 23:59:59,783600727.0
448, 15-4-2023,00:00:00 a 06:00:00,767663313.5
449, 15-4-2023,06:00:00 a 12:00:00,783600727.0
450, 15-4-2023,12:00:00 a 18:00:00,783600727.0
451, 15-4-2023,18:00:00 a 23:59:59,722739821.5
452, 16-4-2023,00:00:00 a 06:00:00,753170274.25
453, 16-4-2023,06:00:00 a 12:00:00,722739821.5
454, 16-4-2023,12:00:00 a 18:00:00,804467627.0
455, 16-4-2023,18:00:00 a 23:59:59,702601018.0
456, 17-4-2023,00:00:00 a 06:00:00,722739821.5
457, 17-4-2023,06:00:00 a 12:00:00,753534322.5
458, 17-4-2023,12:00:00 a 18:00:00,810870551.0
459, 17-4-2023,18:00:00 a 23:59:59,743154138.5
460, 18-4-2023,00:00:00 a 06:00:00,743154138.5
461, 18-4-2023,06:00:00 a 12:00:00,777012344.75
462, 18-4-2023,12:00:00 a 18:00:00,777012344.75
463, 18-4-2023,18:00:00 a 23:59:59,799019534.5
464, 19-4-2023,00:00:00 a 06:00:00,771086836.5
