,Data,Intervalo,Vazao
34, 20-12-2022,12:00:00 a 18:00:00,804419020.0
35, 20-12-2022,18:00:00 a 23:59:59,595016473.5
36, 21-12-2022,00:00:00 a 06:00:00,752617832.0
37, 21-12-2022,06:00:00 a 12:00:00,868595439.5
38, 21-12-2022,12:00:00 a 18:00:00,710305737.0
39, 21-12-2022,18:00:00 a 23:59:59,841097353.0
40, 22-12-2022,00:00:00 a 06:00:00,382049124.0
41, 22-12-2022,06:00:00 a 12:00:00,345266925.5
42, 22-12-2022,12:00:00 a 18:00:00,446431834.0
43, 22-12-2022,18:00:00 a 23:59:59,934834953.0
44, 23-12-2022,00:00:00 a 06:00:00,935750953.0
45, 23-12-2022,06:00:00 a 12:00:00,919655379.5
46, 23-12-2022,12:00:00 a 18:00:00,930503876.0
47, 23-12-2022,18:00:00 a 23:59:59,144126951.0
48, 24-12-2022,00:00:00 a 06:00:00,149317431.0
49, 24-12-2022,06:00:00 a 12:00:00,880855608.0
50, 24-12-2022,12:00:00 a 18:00:00,795536929.6666666
51, 24-12-2022,18:00:00 a 23:59:59,941023269.0
52, 25-12-2022,00:00:00 a 06:00:00,938899363.0
53, 25-12-2022,06:00:00 a 12:00:00,885104795.0
54, 25-12-2022,12:00:00 a 18:00:00,819883009.0
55, 25-12-2022,18:00:00 a 23:59:59,651378798.0
56, 26-12-2022,00:00:00 a 06:00:00,726560055.0
57, 26-12-2022,06:00:00 a 12:00:00,892992311.0
58, 26-12-2022,12:00:00 a 18:00:00,924426820.0
59, 26-12-2022,18:00:00 a 23:59:59,812725847.0
60, 27-12-2022,00:00:00 a 06:00:00,813503265.0
61, 27-12-2022,06:00:00 a 12:00:00,813114556.0
62, 27-12-2022,12:00:00 a 18:00:00,926315471.0
63, 27-12-2022,18:00:00 a 23:59:59,841979057.0
64, 28-12-2022,00:00:00 a 06:00:00,766038384.0
65, 28-12-2022,06:00:00 a 12:00:00,882274363.5
66, 28-12-2022,12:00:00 a 18:00:00,940940002.0
67, 28-12-2022,18:00:00 a 23:59:59,888619641.0
68, 29-12-2022,00:00:00 a 06:00:00,641153338.0
69, 29-12-2022,06:00:00 a 12:00:00,704486736.0
70, 29-12-2022,12:00:00 a 18:00:00,862324220.0
71, 29-12-2022,18:00:00 a 23:59:59,854541497.0
72, 30-12-2022,00:00:00 a 06:00:00,451358681.0
73, 30-12-2022,06:00:00 a 12:00:00,614754196.0
74, 30-12-2022,12:00:00 a 18:00:00,645610373.0
75, 30-12-2022,18:00:00 a 23:59:59,926471487.0
76, 31-12-2022,00:00:00 a 06:00:00,830630765.0
77, 31-12-2022,06:00:00 a 12:00:00,767168084.0
78, 31-12-2022,12:00:00 a 18:00:00,674498097.0
79, 31-12-2022,18:00:00 a 23:59:59,818779546.0
80, 1-1-2023,00:00:00 a 06:00:00,748712781.0
81, 1-1-2023,06:00:00 a 12:00:00,836582592.0
82, 1-1-2023,12:00:00 a 18:00:00,314834267.0
83, 1-1-2023,18:00:00 a 23:59:59,670356096.0
84, 2-1-2023,00:00:00 a 06:00:00,939997271.0
85, 2-1-2023,06:00:00 a 12:00:00,769865307.0
86, 2-1-2023,12:00:00 a 18:00:00,686898717.0
87, 2-1-2023,18:00:00 a 23:59:59,622775946.0
88, 3-1-2023,00:00:00 a 06:00:00,228224027.0
89, 3-1-2023,06:00:00 a 12:00:00,881277222.5
90, 3-1-2023,12:00:00 a 18:00:00,654837331.5
91, 3-1-2023,18:00:00 a 23:59:59,770283992.5
92, 4-1-2023,00:00:00 a 06:00:00,852865796.0
93, 4-1-2023,06:00:00 a 12:00:00,902431701.0
94, 4-1-2023,12:00:00 a 18:00:00,795553736.0
95, 4-1-2023,18:00:00 a 23:59:59,850291851.0
96, 5-1-2023,00:00:00 a 06:00:00,939446698.5
97, 5-1-2023,06:00:00 a 12:00:00,878367608.0
98, 5-1-2023,12:00:00 a 18:00:00,443339351.0
99, 5-1-2023,18:00:00 a 23:59:59,874644863.0
100, 6-1-2023,00:00:00 a 06:00:00,927667651.0
101, 6-1-2023,06:00:00 a 12:00:00,843265831.0
102, 6-1-2023,12:00:00 a 18:00:00,486853715.0
103, 6-1-2023,18:00:00 a 23:59:59,938134114.5
104, 7-1-2023,00:00:00 a 06:00:00,862244993.0
105, 7-1-2023,06:00:00 a 12:00:00,729600071.5
106, 7-1-2023,12:00:00 a 18:00:00,921647902.0
107, 7-1-2023,18:00:00 a 23:59:59,836266213.5
108, 8-1-2023,00:00:00 a 06:00:00,713397397.0
109, 8-1-2023,06:00:00 a 12:00:00,939514180.0
110, 8-1-2023,12:00:00 a 18:00:00,934755670.0
111, 8-1-2023,18:00:00 a 23:59:59,77697418.0
112, 9-1-2023,00:00:00 a 06:00:00,896822667.5
113, 9-1-2023,06:00:00 a 12:00:00,762105913.0
114, 9-1-2023,12:00:00 a 18:00:00,617961989.3333334
115, 9-1-2023,18:00:00 a 23:59:59,690033951.1666667
116, 10-1-2023,00:00:00 a 06:00:00,924056075.5
117, 10-1-2023,06:00:00 a 12:00:00,711039527.0
118, 10-1-2023,12:00:00 a 18:00:00,940677012.0
119, 10-1-2023,18:00:00 a 23:59:59,664500758.1666667
120, 11-1-2023,00:00:00 a 06:00:00,932369927.5
121, 11-1-2023,06:00:00 a 12:00:00,745952571.0
122, 11-1-2023,12:00:00 a 18:00:00,692742912.0
123, 11-1-2023,18:00:00 a 23:59:59,424726843.5
124, 12-1-2023,00:00:00 a 06:00:00,558734877.75
125, 12-1-2023,06:00:00 a 12:00:00,919850574.5
126, 12-1-2023,12:00:00 a 18:00:00,98167065.0
127, 12-1-2023,18:00:00 a 23:59:59,261446954.25
128, 13-1-2023,00:00:00 a 06:00:00,326920461.0
129, 13-1-2023,06:00:00 a 12:00:00,49083532.0
130, 13-1-2023,12:00:00 a 18:00:00,487483397.5
131, 13-1-2023,18:00:00 a 23:59:59,569550637.0
132, 14-1-2023,00:00:00 a 06:00:00,34655379.0
133, 14-1-2023,06:00:00 a 12:00:00,180787920.0
134, 14-1-2023,12:00:00 a 18:00:00,769891768.5
135, 14-1-2023,18:00:00 a 23:59:59,910671954.0
136, 15-1-2023,00:00:00 a 06:00:00,924976669.0
137, 15-1-2023,06:00:00 a 12:00:00,902816517.0
138, 15-1-2023,12:00:00 a 18:00:00,940073702.0
139, 15-1-2023,18:00:00 a 23:59:59,815688942.0
140, 16-1-2023,00:00:00 a 06:00:00,935802982.0
141, 16-1-2023,06:00:00 a 12:00:00,821354508.0
142, 16-1-2023,12:00:00 a 18:00:00,826489748.0
143, 16-1-2023,18:00:00 a 23:59:59,938529966.0
144, 17-1-2023,00:00:00 a 06:00:00,877316026.5
145, 17-1-2023,06:00:00 a 12:00:00,851902887.25
146, 17-1-2023,12:00:00 a 18:00:00,932186347.0
147, 17-1-2023,18:00:00 a 23:59:59,704434307.0
148, 18-1-2023,00:00:00 a 06:00:00,618057829.0
149, 18-1-2023,06:00:00 a 12:00:00,661246068.0
150, 18-1-2023,12:00:00 a 18:00:00,933495484.0
151, 18-1-2023,18:00:00 a 23:59:59,941308040.0
152, 19-1-2023,00:00:00 a 06:00:00,938635434.0
153, 19-1-2023,06:00:00 a 12:00:00,775776656.5
154, 19-1-2023,12:00:00 a 18:00:00,14155799.0
155, 19-1-2023,18:00:00 a 23:59:59,762553143.0
156, 20-1-2023,00:00:00 a 06:00:00,23750274.0
157, 20-1-2023,06:00:00 a 12:00:00,18953036.5
158, 20-1-2023,12:00:00 a 18:00:00,921647165.0
159, 20-1-2023,18:00:00 a 23:59:59,893997122.0
160, 21-1-2023,00:00:00 a 06:00:00,886937965.0
161, 21-1-2023,06:00:00 a 12:00:00,455344119.5
162, 21-1-2023,12:00:00 a 18:00:00,705640348.0
163, 21-1-2023,18:00:00 a 23:59:59,844839203.0
164, 22-1-2023,00:00:00 a 06:00:00,861747432.0
165, 22-1-2023,06:00:00 a 12:00:00,775239775.5
166, 22-1-2023,12:00:00 a 18:00:00,519938853.0
167, 22-1-2023,18:00:00 a 23:59:59,931244210.0
168, 23-1-2023,00:00:00 a 06:00:00,765279793.0
169, 23-1-2023,06:00:00 a 12:00:00,940364038.0
170, 23-1-2023,12:00:00 a 18:00:00,722999297.0
171, 23-1-2023,18:00:00 a 23:59:59,940993843.0
172, 24-1-2023,00:00:00 a 06:00:00,730099691.0
173, 24-1-2023,06:00:00 a 12:00:00,854909740.0
174, 24-1-2023,12:00:00 a 18:00:00,932814842.0
175, 24-1-2023,18:00:00 a 23:59:59,937533770.0
176, 25-1-2023,00:00:00 a 06:00:00,802450015.0
177, 25-1-2023,06:00:00 a 12:00:00,828679877.5
178, 25-1-2023,12:00:00 a 18:00:00,908015476.0
179, 25-1-2023,18:00:00 a 23:59:59,855232745.5
180, 26-1-2023,00:00:00 a 06:00:00,461060130.5
181, 26-1-2023,06:00:00 a 12:00:00,230530064.75
182, 26-1-2023,12:00:00 a 18:00:00,844314155.0
183, 26-1-2023,18:00:00 a 23:59:59,897765970.0
184, 27-1-2023,00:00:00 a 06:00:00,939736583.0
185, 27-1-2023,06:00:00 a 12:00:00,652687142.75
186, 27-1-2023,12:00:00 a 18:00:00,422157077.0
187, 27-1-2023,18:00:00 a 23:59:59,422157077.0
188, 28-1-2023,00:00:00 a 06:00:00,886757105.5
189, 28-1-2023,06:00:00 a 12:00:00,933969725.0
190, 28-1-2023,12:00:00 a 18:00:00,685351021.0
191, 28-1-2023,18:00:00 a 23:59:59,804596890.0
192, 29-1-2023,00:00:00 a 06:00:00,933446135.0
193, 29-1-2023,06:00:00 a 12:00:00,845676997.75
194, 29-1-2023,12:00:00 a 18:00:00,744973955.5
195, 29-1-2023,18:00:00 a 23:59:59,923701220.0
196, 30-1-2023,00:00:00 a 06:00:00,795011876.0
197, 30-1-2023,06:00:00 a 12:00:00,397505937.5
198, 30-1-2023,12:00:00 a 18:00:00,769992915.75
199, 30-1-2023,18:00:00 a 23:59:59,571239946.5
200, 31-1-2023,00:00:00 a 06:00:00,198752968.25
201, 31-1-2023,06:00:00 a 12:00:00,484372942.0
202, 31-1-2023,12:00:00 a 18:00:00,817996346.0
203, 31-1-2023,18:00:00 a 23:59:59,939474250.0
204, 1-2-2023,00:00:00 a 06:00:00,939893635.0
205, 1-2-2023,06:00:00 a 12:00:00,942730030.0
206, 1-2-2023,12:00:00 a 18:00:00,940521512.0
207, 1-2-2023,18:00:00 a 23:59:59,538550087.0
208, 2-2-2023,00:00:00 a 06:00:00,402995204.0
209, 2-2-2023,06:00:00 a 12:00:00,739221861.0
210, 2-2-2023,12:00:00 a 18:00:00,766406535.0
211, 2-2-2023,18:00:00 a 23:59:59,940574129.0
212, 3-2-2023,00:00:00 a 06:00:00,886470349.5
213, 3-2-2023,06:00:00 a 12:00:00,584700869.5
214, 3-2-2023,12:00:00 a 18:00:00,928362795.0
215, 3-2-2023,18:00:00 a 23:59:59,913095780.0
216, 4-2-2023,00:00:00 a 06:00:00,873178757.0
217, 4-2-2023,06:00:00 a 12:00:00,879824553.25
218, 4-2-2023,12:00:00 a 18:00:00,185703060.0
219, 4-2-2023,18:00:00 a 23:59:59,892024342.5
220, 5-2-2023,00:00:00 a 06:00:00,940312408.0
221, 5-2-2023,06:00:00 a 12:00:00,529440908.5
222, 5-2-2023,12:00:00 a 18:00:00,912845413.0
223, 5-2-2023,18:00:00 a 23:59:59,937271860.0
224, 6-2-2023,00:00:00 a 06:00:00,723362287.0
225, 6-2-2023,06:00:00 a 12:00:00,818103850.0
226, 6-2-2023,12:00:00 a 18:00:00,384819137.0
227, 6-2-2023,18:00:00 a 23:59:59,917611619.5
228, 7-2-2023,00:00:00 a 06:00:00,941014979.0
229, 7-2-2023,06:00:00 a 12:00:00,554090712.0
230, 7-2-2023,12:00:00 a 18:00:00,915462664.0
231, 7-2-2023,18:00:00 a 23:59:59,474506929.5
232, 8-2-2023,00:00:00 a 06:00:00,822714827.0
233, 8-2-2023,06:00:00 a 12:00:00,648610878.25
234, 8-2-2023,12:00:00 a 18:00:00,934543920.0
235, 8-2-2023,18:00:00 a 23:59:59,904976852.0
236, 9-2-2023,00:00:00 a 06:00:00,902669177.0
237, 9-2-2023,06:00:00 a 12:00:00,862692002.0
238, 9-2-2023,12:00:00 a 18:00:00,937215026.0
239, 9-2-2023,18:00:00 a 23:59:59,681418819.5
240, 10-2-2023,00:00:00 a 06:00:00,846989762.0
241, 10-2-2023,06:00:00 a 12:00:00,764204290.75
242, 10-2-2023,12:00:00 a 18:00:00,659921371.0
243, 10-2-2023,18:00:00 a 23:59:59,907650017.0
244, 11-2-2023,00:00:00 a 06:00:00,939942210.0
245, 11-2-2023,06:00:00 a 12:00:00,753455566.5
246, 11-2-2023,12:00:00 a 18:00:00,912161096.0
247, 11-2-2023,18:00:00 a 23:59:59,939946017.0
248, 12-2-2023,00:00:00 a 06:00:00,941125290.5
249, 12-2-2023,06:00:00 a 12:00:00,926051653.0
250, 12-2-2023,12:00:00 a 18:00:00,942829514.0
251, 12-2-2023,18:00:00 a 23:59:59,935885992.0
252, 13-2-2023,00:00:00 a 06:00:00,770286124.0
253, 13-2-2023,06:00:00 a 12:00:00,887201928.0
254, 13-2-2023,12:00:00 a 18:00:00,939267117.0
255, 13-2-2023,18:00:00 a 23:59:59,941203982.0
256, 14-2-2023,00:00:00 a 06:00:00,842591586.0
257, 14-2-2023,06:00:00 a 12:00:00,864896757.0
258, 14-2-2023,12:00:00 a 18:00:00,939317104.0
259, 14-2-2023,18:00:00 a 23:59:59,930221380.5
260, 15-2-2023,00:00:00 a 06:00:00,886406483.25
261, 15-2-2023,06:00:00 a 12:00:00,421295792.5
262, 15-2-2023,12:00:00 a 18:00:00,695103185.0
263, 15-2-2023,18:00:00 a 23:59:59,347551592.0
264, 16-2-2023,00:00:00 a 06:00:00,441294302.5
265, 16-2-2023,06:00:00 a 12:00:00,431295047.5
266, 16-2-2023,12:00:00 a 18:00:00,940679410.0
267, 16-2-2023,18:00:00 a 23:59:59,476054789.0
268, 17-2-2023,00:00:00 a 06:00:00,727821234.0
269, 17-2-2023,06:00:00 a 12:00:00,458674545.75
270, 17-2-2023,12:00:00 a 18:00:00,884161714.0
271, 17-2-2023,18:00:00 a 23:59:59,857398507.5
272, 18-2-2023,00:00:00 a 06:00:00,601938011.5
273, 18-2-2023,06:00:00 a 12:00:00,363910616.5
274, 18-2-2023,12:00:00 a 18:00:00,940154745.0
275, 18-2-2023,18:00:00 a 23:59:59,905148942.0
276, 19-2-2023,00:00:00 a 06:00:00,936223422.0
277, 19-2-2023,06:00:00 a 12:00:00,452574470.5
278, 19-2-2023,12:00:00 a 18:00:00,940312408.0
279, 19-2-2023,18:00:00 a 23:59:59,783026338.5
280, 20-2-2023,00:00:00 a 06:00:00,888670559.0
281, 20-2-2023,06:00:00 a 12:00:00,835848448.75
282, 20-2-2023,12:00:00 a 18:00:00,938525263.0
283, 20-2-2023,18:00:00 a 23:59:59,777969100.5
284, 21-2-2023,00:00:00 a 06:00:00,730492990.0
285, 21-2-2023,06:00:00 a 12:00:00,754231045.25
286, 21-2-2023,12:00:00 a 18:00:00,646554256.0
287, 21-2-2023,18:00:00 a 23:59:59,782449132.0
288, 22-2-2023,00:00:00 a 06:00:00,794037509.0
289, 22-2-2023,06:00:00 a 12:00:00,688523623.0
290, 22-2-2023,12:00:00 a 18:00:00,929206215.0
291, 22-2-2023,18:00:00 a 23:59:59,852467452.0
292, 23-2-2023,00:00:00 a 06:00:00,926365810.0
293, 23-2-2023,06:00:00 a 12:00:00,823252480.5
294, 23-2-2023,12:00:00 a 18:00:00,872732772.0
295, 23-2-2023,18:00:00 a 23:59:59,715470960.0
296, 24-2-2023,00:00:00 a 06:00:00,720582443.0
297, 24-2-2023,06:00:00 a 12:00:00,718026701.5
298, 24-2-2023,12:00:00 a 18:00:00,940208585.0
299, 24-2-2023,18:00:00 a 23:59:59,929724001.0
300, 25-2-2023,00:00:00 a 06:00:00,835244180.0
301, 25-2-2023,06:00:00 a 12:00:00,777913311.5
302, 25-2-2023,12:00:00 a 18:00:00,901463897.0
303, 25-2-2023,18:00:00 a 23:59:59,666265823.0
304, 26-2-2023,00:00:00 a 06:00:00,793775457.5
305, 26-2-2023,06:00:00 a 12:00:00,828953248.0
306, 26-2-2023,12:00:00 a 18:00:00,939106121.0
307, 26-2-2023,18:00:00 a 23:59:59,923640571.0
308, 27-2-2023,00:00:00 a 06:00:00,652401828.5
309, 27-2-2023,06:00:00 a 12:00:00,811364352.75
310, 27-2-2023,12:00:00 a 18:00:00,824286994.0
311, 27-2-2023,18:00:00 a 23:59:59,716546831.5
312, 28-2-2023,00:00:00 a 06:00:00,684474330.0
313, 28-2-2023,06:00:00 a 12:00:00,326200913.75
314, 28-2-2023,12:00:00 a 18:00:00,934287335.0
315, 28-2-2023,18:00:00 a 23:59:59,836845069.5
316, 1-3-2023,00:00:00 a 06:00:00,670947243.0
317, 1-3-2023,06:00:00 a 12:00:00,335473621.0
318, 1-3-2023,12:00:00 a 18:00:00,330878967.0
319, 1-3-2023,18:00:00 a 23:59:59,735968543.5
320, 2-3-2023,00:00:00 a 06:00:00,935017182.0
321, 2-3-2023,06:00:00 a 12:00:00,914502775.0
322, 2-3-2023,12:00:00 a 18:00:00,531681790.0
323, 2-3-2023,18:00:00 a 23:59:59,844357127.0
324, 3-3-2023,00:00:00 a 06:00:00,699246667.5
325, 3-3-2023,06:00:00 a 12:00:00,771801897.25
326, 3-3-2023,12:00:00 a 18:00:00,615464228.75
327, 3-3-2023,18:00:00 a 23:59:59,702755108.0
328, 4-3-2023,00:00:00 a 06:00:00,904896776.0
329, 4-3-2023,06:00:00 a 12:00:00,349623333.25
330, 4-3-2023,12:00:00 a 18:00:00,924903073.0
331, 4-3-2023,18:00:00 a 23:59:59,911109574.0
332, 5-3-2023,00:00:00 a 06:00:00,936641776.0
333, 5-3-2023,06:00:00 a 12:00:00,908003175.0
334, 5-3-2023,12:00:00 a 18:00:00,691379760.0
335, 5-3-2023,18:00:00 a 23:59:59,935488715.0
336, 6-3-2023,00:00:00 a 06:00:00,715890886.5
337, 6-3-2023,06:00:00 a 12:00:00,703635323.25
338, 6-3-2023,12:00:00 a 18:00:00,345689879.5
339, 6-3-2023,18:00:00 a 23:59:59,850545361.5
340, 7-3-2023,00:00:00 a 06:00:00,932762646.0
341, 7-3-2023,06:00:00 a 12:00:00,357945442.75
342, 7-3-2023,12:00:00 a 18:00:00,942673547.0
343, 7-3-2023,18:00:00 a 23:59:59,938268338.0
344, 8-3-2023,00:00:00 a 06:00:00,643590924.5
345, 8-3-2023,06:00:00 a 12:00:00,788176785.25
346, 8-3-2023,12:00:00 a 18:00:00,842483947.0
347, 8-3-2023,18:00:00 a 23:59:59,928909426.0
348, 9-3-2023,00:00:00 a 06:00:00,940622655.0
349, 9-3-2023,06:00:00 a 12:00:00,743037435.75
350, 9-3-2023,12:00:00 a 18:00:00,761635538.0
351, 9-3-2023,18:00:00 a 23:59:59,882875175.0
352, 10-3-2023,00:00:00 a 06:00:00,788582448.0
353, 10-3-2023,06:00:00 a 12:00:00,775108993.0
354, 10-3-2023,12:00:00 a 18:00:00,928617234.0
355, 10-3-2023,18:00:00 a 23:59:59,747531101.0
356, 11-3-2023,00:00:00 a 06:00:00,765252067.5
357, 11-3-2023,06:00:00 a 12:00:00,756391584.25
358, 11-3-2023,12:00:00 a 18:00:00,932868063.0
359, 11-3-2023,18:00:00 a 23:59:59,767270794.0
360, 12-3-2023,00:00:00 a 06:00:00,941097995.0
361, 12-3-2023,06:00:00 a 12:00:00,766261430.75
362, 12-3-2023,12:00:00 a 18:00:00,880929931.0
363, 12-3-2023,18:00:00 a 23:59:59,833463092.0
364, 13-3-2023,00:00:00 a 06:00:00,704067129.0
365, 13-3-2023,06:00:00 a 12:00:00,768765110.5
366, 13-3-2023,12:00:00 a 18:00:00,925840086.0
367, 13-3-2023,18:00:00 a 23:59:59,931196951.0
368, 14-3-2023,00:00:00 a 06:00:00,914807629.5
369, 14-3-2023,06:00:00 a 12:00:00,809437379.25
370, 14-3-2023,12:00:00 a 18:00:00,940994125.0
371, 14-3-2023,18:00:00 a 23:59:59,542692516.0
372, 15-3-2023,00:00:00 a 06:00:00,876059315.5
373, 15-3-2023,06:00:00 a 12:00:00,709375915.75
374, 15-3-2023,12:00:00 a 18:00:00,271346257.5
375, 15-3-2023,18:00:00 a 23:59:59,925791777.0
376, 16-3-2023,00:00:00 a 06:00:00,931844257.5
377, 16-3-2023,06:00:00 a 12:00:00,438029657.25
378, 16-3-2023,12:00:00 a 18:00:00,573702786.5
379, 16-3-2023,18:00:00 a 23:59:59,354687957.375
380, 18-3-2023,00:00:00 a 06:00:00,219014828.125
381, 18-3-2023,06:00:00 a 12:00:00,396358807.3125
382, 18-3-2023,12:00:00 a 18:00:00,286851392.75
383, 18-3-2023,18:00:00 a 23:59:59,701236716.3333334
384, 19-3-2023,00:00:00 a 06:00:00,676017657.0
385, 19-3-2023,06:00:00 a 12:00:00,940048525.0
386, 19-3-2023,12:00:00 a 18:00:00,521930400.0
387, 19-3-2023,18:00:00 a 23:59:59,893076644.0
388, 20-3-2023,00:00:00 a 06:00:00,888983621.0
389, 20-3-2023,06:00:00 a 12:00:00,782500639.0
390, 20-3-2023,12:00:00 a 18:00:00,705457010.5
391, 20-3-2023,18:00:00 a 23:59:59,260965199.5
392, 21-3-2023,00:00:00 a 06:00:00,743978824.75
393, 21-3-2023,06:00:00 a 12:00:00,483211105.0
394, 21-3-2023,12:00:00 a 18:00:00,687070904.0
395, 21-3-2023,18:00:00 a 23:59:59,894594940.0
396, 22-3-2023,00:00:00 a 06:00:00,536635938.0
397, 22-3-2023,06:00:00 a 12:00:00,268317968.5
398, 22-3-2023,12:00:00 a 18:00:00,923171346.0
399, 22-3-2023,18:00:00 a 23:59:59,833996100.5
400, 23-3-2023,00:00:00 a 06:00:00,927204626.0
401, 23-3-2023,06:00:00 a 12:00:00,685316019.25
402, 23-3-2023,12:00:00 a 18:00:00,941047307.0
403, 23-3-2023,18:00:00 a 23:59:59,831050596.0
404, 24-3-2023,00:00:00 a 06:00:00,731331269.0
405, 24-3-2023,06:00:00 a 12:00:00,781190932.5
406, 24-3-2023,12:00:00 a 18:00:00,924846482.0
407, 24-3-2023,18:00:00 a 23:59:59,841173513.0
408, 25-3-2023,00:00:00 a 06:00:00,833540567.5
409, 25-3-2023,06:00:00 a 12:00:00,782435918.25
410, 25-3-2023,12:00:00 a 18:00:00,937167986.0
411, 25-3-2023,18:00:00 a 23:59:59,903245669.0
412, 26-3-2023,00:00:00 a 06:00:00,702730918.0
413, 26-3-2023,06:00:00 a 12:00:00,768135742.75
414, 26-3-2023,12:00:00 a 18:00:00,788926014.0
415, 26-3-2023,18:00:00 a 23:59:59,755292955.0
416, 27-3-2023,00:00:00 a 06:00:00,655363307.0
417, 27-3-2023,06:00:00 a 12:00:00,815272690.0
418, 27-3-2023,12:00:00 a 18:00:00,705328131.0
419, 27-3-2023,18:00:00 a 23:59:59,938162635.0
420, 28-3-2023,00:00:00 a 06:00:00,911739065.0
421, 28-3-2023,06:00:00 a 12:00:00,735317998.5
422, 28-3-2023,12:00:00 a 18:00:00,922503139.0
423, 28-3-2023,18:00:00 a 23:59:59,932488586.0
424, 29-3-2023,00:00:00 a 06:00:00,707476385.0
425, 29-3-2023,06:00:00 a 12:00:00,809607725.0
426, 29-3-2023,12:00:00 a 18:00:00,494911391.0
427, 29-3-2023,18:00:00 a 23:59:59,418958498.0
428, 30-3-2023,00:00:00 a 06:00:00,666686683.0
429, 30-3-2023,06:00:00 a 12:00:00,456934944.5
430, 30-3-2023,12:00:00 a 18:00:00,862456476.0
431, 30-3-2023,18:00:00 a 23:59:59,887542098.5
432, 31-3-2023,00:00:00 a 06:00:00,901677129.0
433, 31-3-2023,06:00:00 a 12:00:00,764571579.5
434, 31-3-2023,12:00:00 a 18:00:00,928934918.0
435, 31-3-2023,18:00:00 a 23:59:59,715087808.0
436, 1-4-2023,00:00:00 a 06:00:00,795400823.0
437, 1-4-2023,06:00:00 a 12:00:00,755244315.5
438, 1-4-2023,12:00:00 a 18:00:00,933287190.0
439, 1-4-2023,18:00:00 a 23:59:59,709625619.5
440, 2-4-2023,00:00:00 a 06:00:00,871998373.0
441, 2-4-2023,06:00:00 a 12:00:00,752513221.25
442, 2-4-2023,12:00:00 a 18:00:00,912552240.0
443, 2-4-2023,18:00:00 a 23:59:59,921964244.0
444, 3-4-2023,00:00:00 a 06:00:00,790811996.25
445, 3-4-2023,06:00:00 a 12:00:00,435999186.0
446, 3-4-2023,12:00:00 a 18:00:00,771662608.75
447, 3-4-2023,18:00:00 a 23:59:59,693424255.5
448, 4-4-2023,00:00:00 a 06:00:00,930290998.0
449, 4-4-2023,06:00:00 a 12:00:00,564711720.75
450, 4-4-2023,12:00:00 a 18:00:00,941412191.0
451, 4-4-2023,18:00:00 a 23:59:59,935700021.0
452, 5-4-2023,00:00:00 a 06:00:00,860726277.5
453, 5-4-2023,06:00:00 a 12:00:00,895508637.75
454, 5-4-2023,12:00:00 a 18:00:00,924217659.0
455, 5-4-2023,18:00:00 a 23:59:59,892471968.25
456, 7-4-2023,00:00:00 a 06:00:00,694605150.5
457, 7-4-2023,06:00:00 a 12:00:00,818259953.0
458, 7-4-2023,12:00:00 a 18:00:00,347302574.75
459, 7-4-2023,18:00:00 a 23:59:59,844002471.5
460, 8-4-2023,00:00:00 a 06:00:00,799907841.0
461, 8-4-2023,06:00:00 a 12:00:00,932398487.0
462, 8-4-2023,12:00:00 a 18:00:00,809083897.0
463, 8-4-2023,18:00:00 a 23:59:59,826669689.0
464, 9-4-2023,00:00:00 a 06:00:00,813288765.0
