,Data,Intervalo,Vazao
455, 15-4-2023,18:00:00 a 23:59:59,904764344.0
456, 16-4-2023,00:00:00 a 06:00:00,457974887.0833333
457, 16-4-2023,06:00:00 a 12:00:00,304550235.3333333
458, 16-4-2023,12:00:00 a 18:00:00,913888640.6666666
459, 16-4-2023,18:00:00 a 23:59:59,456865008.9444444
460, 17-4-2023,00:00:00 a 06:00:00,303108830.1111111
461, 17-4-2023,06:00:00 a 12:00:00,152314772.6111111
462, 17-4-2023,12:00:00 a 18:00:00,152314772.6111111
463, 17-4-2023,18:00:00 a 23:59:59,916818862.0
464, 18-4-2023,00:00:00 a 06:00:00,919813074.0
465, 18-4-2023,06:00:00 a 12:00:00,306105322.0
466, 18-4-2023,12:00:00 a 18:00:00,918972833.0
467, 18-4-2023,18:00:00 a 23:59:59,919235896.0
468, 19-4-2023,00:00:00 a 06:00:00,612473443.8333334
469, 19-4-2023,06:00:00 a 12:00:00,459670300.0
470, 19-4-2023,12:00:00 a 18:00:00,902303753.0
471, 19-4-2023,18:00:00 a 23:59:59,492410157.0
472, 20-4-2023,00:00:00 a 06:00:00,385658300.5
473, 20-4-2023,06:00:00 a 12:00:00,853086171.0
474, 20-4-2023,12:00:00 a 18:00:00,335126146.0
475, 20-4-2023,18:00:00 a 23:59:59,920913207.0
476, 21-4-2023,00:00:00 a 06:00:00,433589279.8333333
477, 21-4-2023,06:00:00 a 12:00:00,351520920.1666667
478, 21-4-2023,12:00:00 a 18:00:00,919258043.0
479, 21-4-2023,18:00:00 a 23:59:59,362549565.5
480, 22-4-2023,00:00:00 a 06:00:00,306695207.6666667
481, 22-4-2023,06:00:00 a 12:00:00,153209673.0
482, 22-4-2023,12:00:00 a 18:00:00,915722565.0
483, 22-4-2023,18:00:00 a 23:59:59,916690464.5
484, 23-4-2023,00:00:00 a 06:00:00,922066181.0
485, 23-4-2023,06:00:00 a 12:00:00,459079867.9166667
486, 23-4-2023,12:00:00 a 18:00:00,922192895.0
487, 23-4-2023,18:00:00 a 23:59:59,923061061.5
488, 24-4-2023,00:00:00 a 06:00:00,614001766.6666666
489, 24-4-2023,06:00:00 a 12:00:00,461220022.4166667
490, 24-4-2023,12:00:00 a 18:00:00,917767612.0
491, 24-4-2023,18:00:00 a 23:59:59,918817200.5
492, 25-4-2023,00:00:00 a 06:00:00,459940978.5
493, 25-4-2023,06:00:00 a 12:00:00,306097468.0833333
494, 25-4-2023,12:00:00 a 18:00:00,381052213.0
495, 25-4-2023,18:00:00 a 23:59:59,917329297.5
496, 26-4-2023,00:00:00 a 06:00:00,658193129.0
497, 26-4-2023,06:00:00 a 12:00:00,326095772.75
498, 26-4-2023,12:00:00 a 18:00:00,916108301.0
499, 26-4-2023,18:00:00 a 23:59:59,923063575.0
500, 27-4-2023,00:00:00 a 06:00:00,915932464.0
501, 27-4-2023,06:00:00 a 12:00:00,568882911.1666666
502, 27-4-2023,12:00:00 a 18:00:00,459184056.1666667
503, 27-4-2023,18:00:00 a 23:59:59,919053159.5
504, 28-4-2023,00:00:00 a 06:00:00,459674865.9166667
505, 28-4-2023,06:00:00 a 12:00:00,305830936.5833333
506, 28-4-2023,12:00:00 a 18:00:00,906261930.5
507, 28-4-2023,18:00:00 a 23:59:59,922173206.0
508, 29-4-2023,00:00:00 a 06:00:00,457914715.5
509, 29-4-2023,06:00:00 a 12:00:00,920866303.0
510, 29-4-2023,12:00:00 a 18:00:00,918289559.0
511, 29-4-2023,18:00:00 a 23:59:59,630933447.0
512, 30-4-2023,00:00:00 a 06:00:00,565377085.5
513, 30-4-2023,06:00:00 a 12:00:00,232941263.0
514, 30-4-2023,12:00:00 a 18:00:00,628665002.0
515, 30-4-2023,18:00:00 a 23:59:59,639135919.0
516, 1-5-2023,00:00:00 a 06:00:00,915147495.0
517, 1-5-2023,06:00:00 a 12:00:00,402648279.5
518, 1-5-2023,12:00:00 a 18:00:00,618294971.0
519, 1-5-2023,18:00:00 a 23:59:59,731230180.0
520, 2-5-2023,00:00:00 a 06:00:00,914516244.0
521, 2-5-2023,06:00:00 a 12:00:00,920601073.0
522, 2-5-2023,12:00:00 a 18:00:00,921542952.0
523, 2-5-2023,18:00:00 a 23:59:59,684364236.5
524, 4-5-2023,00:00:00 a 06:00:00,581315074.5
525, 4-5-2023,06:00:00 a 12:00:00,459443377.6666667
526, 4-5-2023,12:00:00 a 18:00:00,906410743.0
527, 4-5-2023,18:00:00 a 23:59:59,918083789.0
528, 5-5-2023,00:00:00 a 06:00:00,304082421.3333333
529, 5-5-2023,06:00:00 a 12:00:00,304082421.3333333
530, 5-5-2023,12:00:00 a 18:00:00,917121803.0
531, 5-5-2023,18:00:00 a 23:59:59,917660965.0
532, 6-5-2023,00:00:00 a 06:00:00,458811092.3333333
533, 6-5-2023,06:00:00 a 12:00:00,305797127.3333333
534, 6-5-2023,12:00:00 a 18:00:00,557215418.5
535, 6-5-2023,18:00:00 a 23:59:59,398666363.9166667
536, 7-5-2023,00:00:00 a 06:00:00,245812729.91666666
537, 7-5-2023,06:00:00 a 12:00:00,916192592.0
538, 7-5-2023,12:00:00 a 18:00:00,514694867.0
539, 7-5-2023,18:00:00 a 23:59:59,919602393.0
540, 8-5-2023,00:00:00 a 06:00:00,391748308.1666667
541, 8-5-2023,06:00:00 a 12:00:00,665113253.0
542, 8-5-2023,12:00:00 a 18:00:00,912786868.0
543, 8-5-2023,18:00:00 a 23:59:59,920470408.0
544, 9-5-2023,00:00:00 a 06:00:00,569662153.3333334
545, 9-5-2023,06:00:00 a 12:00:00,919916368.0
546, 9-5-2023,12:00:00 a 18:00:00,912053183.0
547, 9-5-2023,18:00:00 a 23:59:59,610871137.5
548, 11-5-2023,00:00:00 a 06:00:00,458739992.6666667
549, 11-5-2023,06:00:00 a 12:00:00,305328257.8333333
550, 11-5-2023,12:00:00 a 18:00:00,917609178.0
551, 11-5-2023,18:00:00 a 23:59:59,918975728.0
552, 12-5-2023,00:00:00 a 06:00:00,306097483.6666667
553, 12-5-2023,06:00:00 a 12:00:00,306097483.6666667
554, 12-5-2023,12:00:00 a 18:00:00,917457947.0
555, 12-5-2023,18:00:00 a 23:59:59,919157207.0
556, 13-5-2023,00:00:00 a 06:00:00,459265146.5
557, 13-5-2023,06:00:00 a 12:00:00,921018940.0
558, 13-5-2023,12:00:00 a 18:00:00,899631042.0
559, 13-5-2023,18:00:00 a 23:59:59,897887795.0
560, 14-5-2023,00:00:00 a 06:00:00,902616071.0
561, 14-5-2023,06:00:00 a 12:00:00,907912253.0
562, 14-5-2023,12:00:00 a 18:00:00,754844350.0
563, 14-5-2023,18:00:00 a 23:59:59,601341193.1666666
564, 15-5-2023,00:00:00 a 06:00:00,902842380.0
565, 15-5-2023,06:00:00 a 12:00:00,922696850.0
566, 15-5-2023,12:00:00 a 18:00:00,904819985.0
567, 15-5-2023,18:00:00 a 23:59:59,917452534.0
568, 16-5-2023,00:00:00 a 06:00:00,607968624.5
569, 16-5-2023,06:00:00 a 12:00:00,607968624.5
570, 16-5-2023,12:00:00 a 18:00:00,457494894.3333333
571, 16-5-2023,18:00:00 a 23:59:59,922181921.0
572, 17-5-2023,00:00:00 a 06:00:00,919132693.0
573, 17-5-2023,06:00:00 a 12:00:00,306885768.3333333
574, 17-5-2023,12:00:00 a 18:00:00,644576328.5
575, 17-5-2023,18:00:00 a 23:59:59,918304803.0
576, 18-5-2023,00:00:00 a 06:00:00,567365957.25
577, 18-5-2023,06:00:00 a 12:00:00,918856076.0
578, 18-5-2023,12:00:00 a 18:00:00,413622867.4166667
579, 18-5-2023,18:00:00 a 23:59:59,413622867.4166667
580, 19-5-2023,00:00:00 a 06:00:00,306193479.1666667
581, 19-5-2023,06:00:00 a 12:00:00,153142678.5
582, 19-5-2023,12:00:00 a 18:00:00,153142678.5
583, 19-5-2023,18:00:00 a 23:59:59,917975905.0
584, 20-5-2023,00:00:00 a 06:00:00,152995983.33333334
585, 20-5-2023,06:00:00 a 12:00:00,152995983.33333334
586, 20-5-2023,12:00:00 a 18:00:00,152995983.33333334
587, 20-5-2023,18:00:00 a 23:59:59,919129246.0
588, 21-5-2023,00:00:00 a 06:00:00,919678898.0
589, 21-5-2023,06:00:00 a 12:00:00,842005812.0
590, 21-5-2023,12:00:00 a 18:00:00,446802325.5
591, 21-5-2023,18:00:00 a 23:59:59,919444417.0
592, 22-5-2023,00:00:00 a 06:00:00,920074391.0
593, 22-5-2023,06:00:00 a 12:00:00,600200586.0
594, 22-5-2023,12:00:00 a 18:00:00,446920769.5
595, 22-5-2023,18:00:00 a 23:59:59,306586467.3333333
596, 23-5-2023,00:00:00 a 06:00:00,917348777.0
597, 23-5-2023,06:00:00 a 12:00:00,306237194.0
598, 23-5-2023,12:00:00 a 18:00:00,152891462.0
599, 23-5-2023,18:00:00 a 23:59:59,152891462.0
600, 24-5-2023,00:00:00 a 06:00:00,152891462.0
601, 24-5-2023,06:00:00 a 12:00:00,152891462.0
602, 24-5-2023,12:00:00 a 18:00:00,
603, 24-5-2023,18:00:00 a 23:59:59,920895894.0
604, 25-5-2023,00:00:00 a 06:00:00,153482648.16666666
605, 25-5-2023,06:00:00 a 12:00:00,921596994.0
606, 25-5-2023,12:00:00 a 18:00:00,307082147.3333333
607, 25-5-2023,18:00:00 a 23:59:59,307082147.3333333
608, 26-5-2023,00:00:00 a 06:00:00,917772293.0
609, 26-5-2023,06:00:00 a 12:00:00,306561547.1666667
610, 26-5-2023,12:00:00 a 18:00:00,306561547.1666667
611, 26-5-2023,18:00:00 a 23:59:59,152962048.0
612, 27-5-2023,00:00:00 a 06:00:00,152962048.0
613, 27-5-2023,06:00:00 a 12:00:00,918920266.0
614, 27-5-2023,12:00:00 a 18:00:00,929642754.5
615, 27-5-2023,18:00:00 a 23:59:59,913465524.5
616, 28-5-2023,00:00:00 a 06:00:00,901881209.0
617, 28-5-2023,06:00:00 a 12:00:00,903662979.0
618, 28-5-2023,12:00:00 a 18:00:00,920755092.0
619, 28-5-2023,18:00:00 a 23:59:59,916641306.0
620, 29-5-2023,00:00:00 a 06:00:00,905290398.0
621, 29-5-2023,06:00:00 a 12:00:00,596275723.0
622, 29-5-2023,12:00:00 a 18:00:00,707104249.5
623, 29-5-2023,18:00:00 a 23:59:59,914991305.0
624, 30-5-2023,00:00:00 a 06:00:00,913968701.5
625, 30-5-2023,06:00:00 a 12:00:00,906966899.0
626, 30-5-2023,12:00:00 a 18:00:00,905602668.5
627, 30-5-2023,18:00:00 a 23:59:59,923061360.0
628, 31-5-2023,00:00:00 a 06:00:00,919908737.5
629, 31-5-2023,06:00:00 a 12:00:00,761584727.5833334
630, 31-5-2023,12:00:00 a 18:00:00,609256610.5
631, 31-5-2023,18:00:00 a 23:59:59,458095460.5
632, 1-6-2023,00:00:00 a 06:00:00,307161682.25
633, 1-6-2023,06:00:00 a 12:00:00,918034989.0
634, 1-6-2023,12:00:00 a 18:00:00,153005830.66666666
635, 1-6-2023,18:00:00 a 23:59:59,921308126.3333334
636, 2-6-2023,00:00:00 a 06:00:00,919182640.0
637, 2-6-2023,06:00:00 a 12:00:00,459754292.0555556
638, 2-6-2023,12:00:00 a 18:00:00,907859052.0
639, 2-6-2023,18:00:00 a 23:59:59,887039673.0
640, 3-6-2023,00:00:00 a 06:00:00,874455233.0
641, 3-6-2023,06:00:00 a 12:00:00,598089432.6666666
642, 3-6-2023,12:00:00 a 18:00:00,918289100.0
643, 3-6-2023,18:00:00 a 23:59:59,938555448.0
644, 4-6-2023,00:00:00 a 06:00:00,917770044.0
645, 4-6-2023,06:00:00 a 12:00:00,608178303.8333334
646, 4-6-2023,12:00:00 a 18:00:00,942304825.0
647, 4-6-2023,18:00:00 a 23:59:59,916770363.0
648, 5-6-2023,00:00:00 a 06:00:00,883585441.5
649, 5-6-2023,06:00:00 a 12:00:00,610071778.5833334
650, 5-6-2023,12:00:00 a 18:00:00,457110104.4166667
651, 5-6-2023,18:00:00 a 23:59:59,904985309.0
652, 6-6-2023,00:00:00 a 06:00:00,918422880.5
653, 6-6-2023,06:00:00 a 12:00:00,451165604.6666667
654, 6-6-2023,12:00:00 a 18:00:00,303901364.25
655, 6-6-2023,18:00:00 a 23:59:59,862665674.0
656, 7-6-2023,00:00:00 a 06:00:00,447678976.75
657, 7-6-2023,06:00:00 a 12:00:00,919944353.5
658, 7-6-2023,12:00:00 a 18:00:00,297101670.5833333
659, 7-6-2023,18:00:00 a 23:59:59,919764784.0
660, 8-6-2023,00:00:00 a 06:00:00,450395801.4166667
661, 8-6-2023,06:00:00 a 12:00:00,915566606.0
662, 8-6-2023,12:00:00 a 18:00:00,903769778.0
663, 8-6-2023,18:00:00 a 23:59:59,904660753.0
664, 9-6-2023,00:00:00 a 06:00:00,896063757.0
665, 9-6-2023,06:00:00 a 12:00:00,915510511.0
666, 9-6-2023,12:00:00 a 18:00:00,918808472.0
667, 9-6-2023,18:00:00 a 23:59:59,917344053.0
668, 10-6-2023,00:00:00 a 06:00:00,920256395.5
669, 10-6-2023,06:00:00 a 12:00:00,920281898.0
670, 10-6-2023,12:00:00 a 18:00:00,765366888.0833334
671, 10-6-2023,18:00:00 a 23:59:59,612781802.75
