1670861648,2022-12-12 13:14:08,913522060.0
 1670879490,2022-12-12 18:11:30,568172240.0
 1670893795,2022-12-12 22:09:55,400190631.0
 1670917695,2022-12-13 04:48:15,924689149.0
 1670933483,2022-12-13 09:11:23,864971250.0
 1670938102,2022-12-13 10:28:22,770497150.0
 1670945674,2022-12-13 12:34:34,937641063.0
 1670958364,2022-12-13 16:06:04,743599157.0
 1670960403,2022-12-13 16:40:03,902300234.0
 1671000828,2022-12-14 03:53:48,937167611.0
 1671004765,2022-12-14 04:59:25,868851767.0
 1671033224,2022-12-14 12:53:44,919442716.0
 1671042925,2022-12-14 15:35:25,622489258.0
 1671062195,2022-12-14 20:56:35,927833818.0
 1671075703,2022-12-15 00:41:43,876610237.0
 1671081771,2022-12-15 02:22:51,925475491.0
 1671098180,2022-12-15 06:56:20,518417166.0
 1671112197,2022-12-15 10:49:57,935437128.0
 1671157408,2022-12-15 23:23:28,591397898.0
 1671163798,2022-12-16 01:09:58,911684722.0
 1671182859,2022-12-16 06:27:39,803630173.0
 1671204102,2022-12-16 12:21:42,611845319.0
 1671208838,2022-12-16 13:40:38,940681151.0
 1671234872,2022-12-16 20:54:32,589667627.0
 1671244389,2022-12-16 23:33:09,369099471.0
 1671251722,2022-12-17 01:35:22,601736168.0
 1671267712,2022-12-17 06:01:52,431234383.0
 1671285394,2022-12-17 10:56:34,940992008.0
 1671300081,2022-12-17 15:01:21,514120205.0
 1671310926,2022-12-17 18:02:06,639894335.0
 1671335070,2022-12-18 00:44:30,939264065.0
 1671349247,2022-12-18 04:40:47,930403019.0
 1671361955,2022-12-18 08:12:35,659240851.0
 1671369348,2022-12-18 10:15:48,785017874.0
 1671407069,2022-12-18 20:44:29,939789435.0
 1671410004,2022-12-18 21:33:24,678220414.0
 1671434195,2022-12-19 04:16:35,932293303.0
 1671448101,2022-12-19 08:08:21,824861939.0
 1671462236,2022-12-19 12:03:56,798858783.0
 1671477303,2022-12-19 16:15:03,940045892.0
 1671492635,2022-12-19 20:30:35,824392512.0
 1671505821,2022-12-20 00:10:21,940399027.0
 1671512027,2022-12-20 01:53:47,840969136.0
 1671527547,2022-12-20 06:12:27,940993984.0
 1671546520,2022-12-20 11:28:40,834039268.0
 1671556463,2022-12-20 14:14:23,804419020.0
 1671580753,2022-12-20 20:59:13,915619950.0
 1671584943,2022-12-20 22:09:03,274412997.0
 1671598658,2022-12-21 01:57:38,752617832.0
 1671616734,2022-12-21 06:58:54,810665049.0
 1671630313,2022-12-21 10:45:13,926525830.0
 1671649798,2022-12-21 16:09:58,710305737.0
 1671664386,2022-12-21 20:13:06,854292892.0
 1671675495,2022-12-21 23:18:15,827901814.0
 1671684055,2022-12-22 01:40:55,382049124.0
 1671700391,2022-12-22 06:13:11,298837386.0
 1671712483,2022-12-22 09:34:43,391696465.0
 1671732613,2022-12-22 15:10:13,446431834.0
 1671747814,2022-12-22 19:23:34,929511682.0
 1671764346,2022-12-22 23:59:06,940158224.0
 1671772812,2022-12-23 02:20:12,935750953.0
 1671795925,2022-12-23 08:45:25,915983839.0
 1671802598,2022-12-23 10:36:38,923326920.0
 1671820382,2022-12-23 15:33:02,930503876.0
 1671833503,2022-12-23 19:11:43,144126951.0
 1671861628,2022-12-24 03:00:28,149317431.0
 1671877951,2022-12-24 07:32:31,880855608.0
 1671894728,2022-12-24 12:12:08,941359857.0
 1671907447,2022-12-24 15:44:07,843262668.0
 1671915232,2022-12-24 17:53:52,601988264.0
 1671936484,2022-12-24 23:48:04,941023269.0
 1671951643,2022-12-25 04:00:43,938899363.0
 1671963045,2022-12-25 07:10:45,830945713.0
 1671980143,2022-12-25 11:55:43,939263877.0
 1671985937,2022-12-25 13:32:17,819883009.0
 1672004776,2022-12-25 18:46:16,651378798.0
 1672025998,2022-12-26 00:39:58,516110629.0
 1672039528,2022-12-26 04:25:28,937009481.0
 1672046086,2022-12-26 06:14:46,862137893.0
 1672066795,2022-12-26 11:59:55,923846729.0
 1672076154,2022-12-26 14:35:54,924426820.0
 1672090868,2022-12-26 18:41:08,869375100.0
 1672104663,2022-12-26 22:31:03,756076594.0
 1672123087,2022-12-27 03:38:07,940994737.0
 1672128458,2022-12-27 05:07:38,686011793.0
 1672156815,2022-12-27 13:00:15,924320622.0
 1672168267,2022-12-27 16:11:07,928310320.0
 1672179391,2022-12-27 19:16:31,915984892.0
 1672194003,2022-12-27 23:20:03,767973222.0
 1672213962,2022-12-28 04:52:42,766038384.0
 1672220756,2022-12-28 06:45:56,917925036.0
 1672237620,2022-12-28 11:27:00,846623691.0
 1672249864,2022-12-28 14:51:04,940940002.0
 1672271325,2022-12-28 20:48:45,888619641.0
 1672283231,2022-12-29 00:07:11,580807930.0
 1672288115,2022-12-29 01:28:35,701498746.0
 1672313702,2022-12-29 08:35:02,704486736.0
 1672344153,2022-12-29 17:02:33,784022117.0
 1672345275,2022-12-29 17:21:15,940626323.0
 1672368076,2022-12-29 23:41:16,854541497.0
 1672373972,2022-12-30 01:19:32,451358681.0
 1672396808,2022-12-30 07:40:08,293863232.0
 1672407036,2022-12-30 10:30:36,935645160.0
 1672430641,2022-12-30 17:04:01,645610373.0
 1672435043,2022-12-30 18:17:23,910111857.0
 1672455310,2022-12-30 23:55:10,942831117.0
 1672463076,2022-12-31 02:04:36,830630765.0
 1672487571,2022-12-31 08:52:51,596397644.0
 1672489002,2022-12-31 09:16:42,937938524.0
 1672516704,2022-12-31 16:58:24,674498097.0
 1672521383,2022-12-31 18:16:23,818779546.0
 1672543469,2023-01-01 00:24:29,557207575.0
 1672550262,2023-01-01 02:17:42,940217987.0
 1672568710,2023-01-01 07:25:10,834512464.0
 1672580654,2023-01-01 10:44:14,838652720.0
 1672592374,2023-01-01 13:59:34,314834267.0
 1672614222,2023-01-01 20:03:42,556376011.0
 1672620579,2023-01-01 21:49:39,784336181.0
 1672643304,2023-01-02 04:08:24,939997271.0
 1672659979,2023-01-02 08:46:19,769865307.0
 1672672600,2023-01-02 12:16:40,941469269.0
 1672677047,2023-01-02 13:30:47,432328165.0
 1672695618,2023-01-02 18:40:18,453297523.0
 1672714633,2023-01-02 23:57:13,792254369.0
 1672731055,2023-01-03 04:30:55,228224027.0
 1672744799,2023-01-03 08:19:59,863241530.0
 1672756448,2023-01-03 11:34:08,899312915.0
 1672780766,2023-01-03 18:19:26,726714543.0
 1672795330,2023-01-03 22:22:10,813853442.0
 1672807235,2023-01-04 01:40:35,852865796.0
 1672827867,2023-01-04 07:24:27,934281916.0
 1672844041,2023-01-04 11:54:01,870581486.0
 1672858613,2023-01-04 15:56:53,795553736.0
 1672870946,2023-01-04 19:22:26,850291851.0
 1672890390,2023-01-05 00:46:30,940941743.0
 1672896184,2023-01-05 02:23:04,937951654.0
 1672919685,2023-01-05 08:54:45,923902438.0
 1672922495,2023-01-05 09:41:35,832832778.0
 1672940433,2023-01-05 14:40:33,443339351.0
 1672953515,2023-01-05 18:18:35,939316588.0
 1672965731,2023-01-05 21:42:11,809973138.0
 1672981355,2023-01-06 02:02:35,927187142.0
 1672995539,2023-01-06 05:58:59,928148160.0
 1673015261,2023-01-06 11:27:41,843265831.0
 1673031048,2023-01-06 15:50:48,486853715.0
 1673040472,2023-01-06 18:27:52,942405323.0
 1673056124,2023-01-06 22:48:44,933862906.0
 1673067197,2023-01-07 01:53:17,862244993.0
 1673089228,2023-01-07 08:00:28,924687993.0
 1673095376,2023-01-07 09:42:56,534512150.0
 1673114353,2023-01-07 14:59:13,921647902.0
 1673136066,2023-01-07 21:01:06,734895628.0
 1673136589,2023-01-07 21:09:49,937636799.0
 1673164311,2023-01-08 04:51:51,713397397.0
 1673170683,2023-01-08 06:38:03,939514180.0
 1673192763,2023-01-08 12:46:03,935491194.0
 1673206123,2023-01-08 16:28:43,934020146.0
 1673216441,2023-01-08 19:20:41,77697418.0
 1673234881,2023-01-09 00:28:01,859781309.0
 1673241881,2023-01-09 02:24:41,933864026.0
 1673257469,2023-01-09 06:44:29,762105913.0
 1673280261,2023-01-09 13:04:21,199963793.0
 1673281506,2023-01-09 13:25:06,937744517.0
 1673296971,2023-01-09 17:42:51,716177658.0
 1673322574,2023-01-10 00:49:34,906910616.0
 1673327360,2023-01-10 02:09:20,941201535.0
 1673346196,2023-01-10 07:23:16,711039527.0
 1673383907,2023-01-10 17:51:47,940677012.0
 1673408543,2023-01-11 00:42:23,941414874.0
 1673422782,2023-01-11 04:39:42,923324981.0
 1673431967,2023-01-11 07:12:47,588555609.0
 1673442058,2023-01-11 10:00:58,903349533.0
 1673463261,2023-01-11 15:54:21,692742912.0
 1673470897,2023-01-11 18:01:37,668259456.0
 1673490645,2023-01-11 23:30:45,181194231.0
 1673518330,2023-01-12 07:12:10,935144937.0
 1673532062,2023-01-12 11:01:02,904556212.0
 1673552620,2023-01-12 16:43:40,134572908.0
 1673556182,2023-01-12 17:43:02,61761222.0
 1673580106,2023-01-13 00:21:46,512230528.0
 1673583070,2023-01-13 01:11:10,141610394.0
 1673623076,2023-01-13 12:17:56,910846271.0
 1673637522,2023-01-13 16:18:42,64120524.0
 1673646196,2023-01-13 18:43:16,928042235.0
 1673662992,2023-01-13 23:23:12,744328882.0
 1673665074,2023-01-13 23:57:54,36280794.0
 1673671514,2023-01-14 01:45:14,34655379.0
 1673712970,2023-01-14 13:16:10,853962130.0
 1673727294,2023-01-14 17:14:54,685821407.0
 1673739195,2023-01-14 20:33:15,910671954.0
 1673760139,2023-01-15 02:22:19,941832187.0
 1673770764,2023-01-15 05:19:24,908121151.0
 1673775963,2023-01-15 06:46:03,938722133.0
 1673786122,2023-01-15 09:35:22,866910901.0
 1673805207,2023-01-15 14:53:27,941146188.0
 1673812665,2023-01-15 16:57:45,939001216.0
 1673832689,2023-01-15 22:31:29,815688942.0
 1673839791,2023-01-16 00:29:51,931556781.0
